Resource,MA_natural_gas_combined_cycle,CT_natural_gas_combined_cycle,ME_natural_gas_combined_cycle,Total
t1483,32.96242843734933,3.3873059366782035,2.2241063626963617,38.573840736723895
t1484,32.96242843734933,3.3873059366782035,2.2241063626963617,38.573840736723895
t1485,32.96242843734933,3.3873059366782035,2.2241063626963617,38.573840736723895
t1486,32.96242843734933,3.3873059366782035,2.2241063626963617,38.573840736723895
t1487,32.96242843734933,3.3873059366782035,2.2241063626963617,38.573840736723895
t1488,32.96242843734933,3.3873059366782035,2.2241063626963617,38.573840736723895
t1489,32.96242843734933,3.3873059366782035,1.7270967053418413,38.07683107936938
t1490,32.96242843734933,3.3873059366782035,1.7270967053418413,38.07683107936938
t1491,32.96242843734933,3.3873059366782035,1.7270967053418413,38.07683107936938
t1492,32.96242843734933,3.3873059366782035,0.7352677159480635,37.085002089975596
t1493,32.96242843734933,3.3873059366782035,-0.0,36.349734374027534
t1494,32.96242843734933,3.3873059366782035,-0.0,36.349734374027534
t1495,32.96242843734933,3.3873059366782035,-0.0,36.349734374027534
t1496,32.96242843734933,3.3873059366782035,-0.0,36.349734374027534
t1497,32.96242843734933,3.3873059366782035,-0.0,36.349734374027534
t1498,26.542699572411877,3.3873059366782035,-0.0,29.93000550909008
t1499,26.542699572411877,3.3873059366782035,-0.0,29.93000550909008
t1500,26.542699572411877,3.3873059366782035,-0.0,29.93000550909008
t1501,26.542699572411877,3.3873059366782035,-0.0,29.93000550909008
t1502,26.542699572411877,3.3873059366782035,-0.0,29.93000550909008
t1503,26.542699572411877,3.387305936678203,-0.0,29.93000550909008
t1504,26.542699572411877,3.3873059366782035,-0.0,29.93000550909008
t1505,26.542699572411877,3.3873059366782035,-0.0,29.93000550909008
t1506,26.542699572411877,3.3873059366782035,-0.0,29.93000550909008
t1507,26.542699572411877,3.3873059366782035,-0.0,29.93000550909008
t1508,26.542699572411877,3.3873059366782035,-0.0,29.93000550909008
t1509,26.542699572411877,3.3873059366782035,-0.0,29.93000550909008
t1510,26.542699572411877,3.3873059366782035,0.0,29.93000550909008
t1511,26.542699572411877,3.3873059366782035,-0.0,29.93000550909008
t1512,26.542699572411877,3.387305936678203,-0.0,29.93000550909008
t1513,21.096844423621782,-0.0,-0.0,21.096844423621782
t1514,21.096844423621782,-0.0,-0.0,21.096844423621782
t1515,21.096844423621782,-0.0,-0.0,21.096844423621782
t1516,21.096844423621782,-0.0,-0.0,21.096844423621782
t1517,21.096844423621782,-0.0,-0.0,21.096844423621782
t1518,21.096844423621782,-0.0,-0.0,21.096844423621782
t1519,21.096844423621782,-0.0,-0.0,21.096844423621782
t1520,21.096844423621782,-0.0,-0.0,21.096844423621782
t1521,12.19525323416888,-0.0,-0.0,12.19525323416888
t1522,-0.0,-0.0,-0.0,0.0
t1523,-0.0,-0.0,-0.0,0.0
t1524,-0.0,-0.0,-0.0,0.0
t1525,-0.0,-0.0,-0.0,0.0
t1526,-0.0,-0.0,-0.0,0.0
t1527,-0.0,-0.0,-0.0,0.0
t1528,-0.0,5.435289053618407,-0.0,5.435289053618407
t1529,30.081494112358378,8.413073056298465,2.1750589397777214,40.669626108434564
t1530,30.081494112358378,8.413073056298465,2.1750589397777214,40.669626108434564
t1531,30.081494112358378,8.413073056298465,2.1750589397777214,40.669626108434564
t1532,30.081494112358378,8.413073056298465,2.1750589397777214,40.669626108434564
t1533,30.081494112358378,8.413073056298465,2.1750589397777214,40.669626108434564
t1534,30.081494112358378,8.413073056298465,2.1750589397777214,40.669626108434564
t1535,30.081494112358378,8.413073056298465,2.1750589397777214,40.669626108434564
t1536,30.081494112358378,8.413073056298465,2.1750589397777214,40.669626108434564
t1537,30.081494112358378,8.413073056298465,2.1750589397777214,40.669626108434564
t1538,30.081494112358378,8.413073056298465,2.1750589397777214,40.669626108434564
t1539,30.081494112358378,8.413073056298465,2.1750589397777214,40.669626108434564
t1540,30.081494112358378,8.413073056298465,2.1750589397777214,40.669626108434564
t1541,30.081494112358378,8.413073056298465,2.1750589397777214,40.669626108434564
t1542,30.081494112358378,8.413073056298465,2.1750589397777214,40.669626108434564
t1543,30.081494112358378,8.413073056298465,2.1750589397777214,40.669626108434564
t1544,30.081494112358378,8.413073056298465,2.1750589397777214,40.669626108434564
t1545,22.3755941664142,8.413073056298465,2.1750589397777214,32.96372616249039
t1546,22.3755941664142,8.413073056298465,-0.0,30.788667222712665
t1547,22.3755941664142,8.413073056298465,-0.0,30.788667222712665
t1548,22.3755941664142,8.413073056298465,-0.0,30.788667222712665
t1549,22.3755941664142,8.413073056298465,-0.0,30.788667222712665
t1550,22.3755941664142,8.413073056298465,-0.0,30.788667222712665
t1551,22.3755941664142,8.413073056298465,-0.0,30.788667222712665
t1552,22.3755941664142,8.413073056298465,-0.0,30.788667222712665
t1553,22.3755941664142,8.413073056298465,-0.0,30.788667222712665
t1554,22.3755941664142,8.413073056298465,-0.0,30.788667222712665
t1555,22.3755941664142,8.413073056298465,-0.0,30.788667222712665
t1556,22.3755941664142,8.413073056298465,-0.0,30.788667222712665
t1557,22.3755941664142,8.413073056298465,-0.0,30.788667222712665
t1558,22.3755941664142,8.413073056298465,-0.0,30.788667222712665
t1559,22.3755941664142,8.413073056298465,-0.0,30.788667222712665
t1560,22.3755941664142,8.413073056298465,-0.0,30.788667222712665
t1561,12.422004629700325,8.413073056298465,-0.0,20.83507768599879
t1562,11.834252665725163,8.413073056298465,-0.0,20.24732572202363
t1563,11.834252665725163,8.413073056298465,-0.0,20.24732572202363
t1564,11.834252665725163,8.413073056298465,-0.0,20.24732572202363
t1565,11.834252665725163,8.413073056298465,-0.0,20.24732572202363
t1566,11.834252665725163,8.413073056298465,-0.0,20.24732572202363
t1567,11.834252665725163,8.413073056298465,-0.0,20.24732572202363
t1568,11.834252665725163,8.413073056298465,-0.0,20.24732572202363
t1569,11.834252665725163,8.413073056298465,-0.0,20.24732572202363
t1570,-0.0,-0.0,-0.0,0.0
t1571,-0.0,-0.0,-0.0,0.0
t1572,-0.0,-0.0,-0.0,0.0
t1573,-0.0,-0.0,-0.0,0.0
t1574,-0.0,-0.0,-0.0,0.0
t1575,-0.0,-0.0,-0.0,0.0
t1576,-0.0,-0.0,-0.0,0.0
t1577,-0.0,-0.0,-0.0,0.0
t1578,-0.0,-0.0,-0.0,0.0
t1579,-0.0,-0.0,-0.0,0.0
t1580,-0.0,-0.0,-0.0,0.0
t1581,-0.0,-0.0,-0.0,0.0
t1582,-0.0,-0.0,-0.0,0.0
t1583,-0.0,-0.0,-0.0,0.0
t1584,-0.0,-0.0,-0.0,0.0
t1585,-0.0,-0.0,-0.0,0.0
t1586,-0.0,-0.0,-0.0,0.0
t1587,-0.0,-0.0,-0.0,0.0
t1588,-0.0,-0.0,-0.0,0.0
t1589,-0.0,-0.0,-0.0,0.0
t1590,-0.0,-0.0,-0.0,0.0
t1591,-0.0,-0.0,-0.0,0.0
t1592,-0.0,-0.0,-0.0,0.0
t1593,-0.0,-0.0,-0.0,0.0
t1594,-0.0,-0.0,-0.0,0.0
t1595,-0.0,-0.0,-0.0,0.0
t1596,-0.0,-0.0,-0.0,0.0
t1597,-0.0,-0.0,-0.0,0.0
t1598,-0.0,-0.0,-0.0,0.0
t1599,-0.0,-0.0,-0.0,0.0
t1600,-0.0,-0.0,-0.0,0.0
t1601,21.758012497678795,8.413073056298465,-0.0,30.17108555397726
t1602,21.758012497678795,8.413073056298465,-0.0,30.17108555397726
t1603,21.758012497678795,8.413073056298465,-0.0,30.17108555397726
t1604,21.758012497678795,8.413073056298465,-0.0,30.17108555397726
t1605,21.758012497678795,8.413073056298465,-0.0,30.17108555397726
t1606,21.758012497678795,8.413073056298465,-0.0,30.17108555397726
t1607,21.758012497678795,8.413073056298465,-0.0,30.17108555397726
t1608,12.729698411264826,-0.0,-0.0,12.729698411264826
t1609,-0.0,-0.0,-0.0,0.0
t1610,-0.0,-0.0,-0.0,0.0
t1611,-0.0,-0.0,-0.0,0.0
t1612,-0.0,-0.0,-0.0,0.0
t1613,-0.0,-0.0,-0.0,0.0
t1614,-0.0,-0.0,-0.0,0.0
t1615,-0.0,-0.0,-0.0,0.0
t1616,-0.0,-0.0,-0.0,0.0
t1617,-0.0,-0.0,-0.0,0.0
t1618,-0.0,-0.0,-0.0,0.0
t1619,-0.0,-0.0,-0.0,0.0
t1620,-0.0,-0.0,-0.0,0.0
t1621,-0.0,-0.0,-0.0,0.0
t1622,-0.0,-0.0,-0.0,0.0
t1623,-0.0,-0.0,-0.0,0.0
t1624,19.203166281490873,8.413073056298465,-0.0,27.616239337789338
t1625,19.203166281490873,8.413073056298465,-0.0,27.616239337789338
t1626,19.203166281490873,8.413073056298465,-0.0,27.616239337789338
t1627,23.028948040770683,8.413073056298465,1.9388131638038921,33.38083426087304
t1628,23.028948040770683,8.413073056298465,1.9388131638038921,33.38083426087304
t1629,23.028948040770683,8.413073056298465,1.9388131638038921,33.38083426087304
t1630,23.028948040770683,8.413073056298465,1.9388131638038921,33.38083426087304
t1631,23.028948040770683,8.413073056298465,1.9388131638038921,33.38083426087304
t1632,23.028948040770683,8.413073056298465,1.9388131638038921,33.38083426087304
t1633,23.028948040770683,8.413073056298465,1.9388131638038921,33.38083426087304
t1634,23.028948040770683,8.413073056298465,1.9388131638038921,33.38083426087304
t1635,23.028948040770683,8.413073056298465,1.9388131638038921,33.38083426087304
t1636,23.028948040770683,8.413073056298465,1.9388131638038921,33.38083426087304
t1637,23.028948040770683,8.413073056298465,1.9388131638038921,33.38083426087304
t1638,23.028948040770683,8.413073056298465,1.9388131638038921,33.38083426087304
t1639,23.028948040770683,8.413073056298465,1.9388131638038921,33.38083426087304
t1640,23.028948040770683,8.413073056298465,1.9388131638038921,33.38083426087304
t1641,23.028948040770683,8.413073056298465,1.9388131638038921,33.38083426087304
t1642,23.028948040770683,8.413073056298465,1.509674196845942,32.95169529391509
t1643,19.115610432097533,8.413073056298465,-0.0,27.528683488396
t1644,19.115610432097533,8.413073056298465,-0.0,27.528683488396
t1645,19.115610432097533,8.413073056298465,-0.0,27.528683488396
t1646,19.115610432097533,8.413073056298465,-0.0,27.528683488396
t1647,19.115610432097533,8.413073056298465,-0.0,27.528683488396
t1648,19.115610432097533,8.413073056298465,-0.0,27.528683488396
t1649,19.115610432097533,8.413073056298465,-0.0,27.528683488396
t1650,19.115610432097533,8.413073056298465,-0.0,27.528683488396
t1651,19.115610432097533,8.413073056298465,-0.0,27.528683488396
t1652,19.115610432097533,8.413073056298465,-0.0,27.528683488396
t1653,19.115610432097533,8.413073056298465,0.0,27.528683488396
t1654,18.341239878199513,8.413073056298465,-0.0,26.754312934497978
t1655,18.341239878199513,8.413073056298465,-0.0,26.754312934497978
t1656,5.602099528446896,4.443154207857627,-0.0,10.045253736304524
t1657,-0.0,-0.0,-0.0,0.0
t1658,-0.0,-0.0,-0.0,0.0
t1659,-0.0,-0.0,-0.0,0.0
t1660,-0.0,-0.0,-0.0,0.0
t1661,-0.0,-0.0,-0.0,0.0
t1662,-0.0,-0.0,-0.0,0.0
t1663,-0.0,-0.0,-0.0,0.0
t1664,-0.0,-0.0,-0.0,0.0
t1665,-0.0,-0.0,-0.0,0.0
t1666,-0.0,-0.0,-0.0,0.0
t1667,-0.0,-0.0,-0.0,0.0
t1668,-0.0,-0.0,-0.0,0.0
t1669,-0.0,-0.0,-0.0,0.0
t1670,-0.0,-0.0,-0.0,0.0
t1671,-0.0,-0.0,-0.0,0.0
t1672,13.747831362614834,-0.0,-0.0,13.747831362614834
t1673,22.643213368753138,-0.0,-0.0,22.643213368753138
t1674,22.643213368753138,-0.0,-0.0,22.643213368753138
t1675,22.643213368753138,-0.0,-0.0,22.643213368753138
t1676,22.643213368753138,-0.0,-0.0,22.643213368753138
t1677,22.643213368753138,-0.0,-0.0,22.643213368753138
t1678,22.643213368753138,-0.0,-0.0,22.643213368753138
t1679,21.096844423621782,-0.0,-0.0,21.096844423621782
t1680,21.096844423621782,-0.0,-0.0,21.096844423621782
t1681,-0.0,-0.0,-0.0,0.0
t1682,-0.0,-0.0,-0.0,0.0
t1683,-0.0,-0.0,-0.0,0.0
t1684,-0.0,-0.0,-0.0,0.0
t1685,-0.0,-0.0,-0.0,0.0
t1686,-0.0,-0.0,-0.0,0.0
t1687,-0.0,-0.0,-0.0,0.0
t1688,-0.0,-0.0,-0.0,0.0
t1689,-0.0,-0.0,-0.0,0.0
t1690,-0.0,-0.0,-0.0,0.0
t1691,-0.0,-0.0,-0.0,0.0
t1692,-0.0,-0.0,-0.0,0.0
t1693,-0.0,-0.0,-0.0,0.0
t1694,-0.0,-0.0,-0.0,0.0
t1695,-0.0,-0.0,-0.0,0.0
t1696,-0.0,-0.0,-0.0,0.0
t1697,1.3560000000000016,0.0,-0.0,1.3560000000000016
t1698,1.3560000000000016,-0.0,-0.0,1.3560000000000016
t1699,1.3560000000000016,-0.0,-0.0,1.3560000000000016
t1700,1.3560000000000016,0.0,-0.0,1.3560000000000016
t1701,1.3560000000000016,-0.0,-0.0,1.3560000000000016
t1702,1.3560000000000016,-0.0,-0.0,1.3560000000000016
t1703,-0.0,-0.0,-0.0,0.0
t1704,-0.0,-0.0,-0.0,0.0
t1705,-0.0,-0.0,-0.0,0.0
t1706,-0.0,-0.0,-0.0,0.0
t1707,-0.0,-0.0,-0.0,0.0
t1708,-0.0,-0.0,-0.0,0.0
t1709,-0.0,-0.0,-0.0,0.0
t1710,-0.0,-0.0,-0.0,0.0
t1711,-0.0,-0.0,-0.0,0.0
t1712,-0.0,-0.0,-0.0,0.0
t1713,-0.0,-0.0,-0.0,0.0
t1714,-0.0,-0.0,-0.0,0.0
t1715,-0.0,-0.0,-0.0,0.0
t1716,-0.0,-0.0,-0.0,0.0
t1717,-0.0,-0.0,-0.0,0.0
t1718,-0.0,-0.0,-0.0,0.0
t1719,2.545679483656855,1.1013300334324434,-0.0,3.647009517089298
t1720,2.5632656097916247,8.413073056298465,-0.0,10.97633866609009
t1721,4.694256051966002,8.413073056298465,-0.0,13.107329108264468
t1722,4.694256051966002,8.413073056298465,-0.0,13.107329108264468
t1723,4.694256051966002,8.413073056298465,-0.0,13.107329108264468
t1724,4.694256051966002,8.413073056298465,-0.0,13.107329108264468
t1725,2.148576568309147,7.311743022866022,-0.0,9.46031959117517
t1726,2.1309904421743773,-0.0,-0.0,2.1309904421743773
t1727,-0.0,-0.0,-0.0,0.0
t1728,-0.0,-0.0,-0.0,0.0
t1729,-0.0,-0.0,-0.0,0.0
t1730,-0.0,-0.0,-0.0,0.0
t1731,-0.0,-0.0,-0.0,0.0
t1732,-0.0,-0.0,-0.0,0.0
t1733,-0.0,-0.0,-0.0,0.0
t1734,-0.0,-0.0,-0.0,0.0
t1735,-0.0,-0.0,-0.0,0.0
t1736,-0.0,-0.0,-0.0,0.0
t1737,-0.0,-0.0,-0.0,0.0
t1738,-0.0,-0.0,-0.0,0.0
t1739,-0.0,-0.0,-0.0,0.0
t1740,-0.0,-0.0,-0.0,0.0
t1741,-0.0,-0.0,-0.0,0.0
t1742,-0.0,-0.0,-0.0,0.0
t1743,-0.0,-0.0,0.0,0.0
t1744,-0.0,-0.0,-0.0,0.0
t1745,4.892277775971014,-0.0,-0.0,4.892277775971014
t1746,4.892277775971014,-0.0,-0.0,4.892277775971014
t1747,4.892277775971014,-0.0,-0.0,4.892277775971014
t1748,4.892277775971014,-0.0,-0.0,4.892277775971014
t1749,4.892277775971014,-0.0,-0.0,4.892277775971014
t1750,4.892277775971014,-0.0,-0.0,4.892277775971014
t1751,-0.0,-0.0,-0.0,0.0
t1752,-0.0,-0.0,-0.0,0.0
t1753,-0.0,-0.0,-0.0,0.0
t1754,-0.0,-0.0,-0.0,0.0
t1755,-0.0,-0.0,-0.0,0.0
t1756,-0.0,-0.0,-0.0,0.0
t1757,-0.0,-0.0,0.0,0.0
t1758,-0.0,-0.0,-0.0,0.0
t1759,0.06356219778501698,-0.0,-0.0,0.06356219778501698
t1760,0.0826308571205221,-0.0,-0.0,0.0826308571205221
t1761,0.0826308571205221,-0.0,-0.0,0.0826308571205221
t1762,0.0826308571205221,-0.0,-0.0,0.0826308571205221
t1763,0.0826308571205221,-0.0,-0.0,0.0826308571205221
t1764,0.0826308571205221,-0.0,-0.0,0.0826308571205221
t1765,0.0826308571205221,-0.0,-0.0,0.0826308571205221
t1766,0.0826308571205221,-0.0,-0.0,0.0826308571205221
t1767,0.0826308571205221,-0.0,-0.0,0.0826308571205221
t1768,11.40565900611043,3.1676218854235114,-0.0,14.57328089153394
t1769,14.82735670794356,3.1676218854235114,-0.0,17.994978593367073
t1770,14.744725850823038,3.1676218854235114,-0.0,17.91234773624655
t1771,14.744725850823038,3.167621885423511,-0.0,17.91234773624655
t1772,14.74472585082304,3.167621885423511,-0.0,17.912347736246552
t1773,14.74472585082304,3.167621885423511,-0.0,17.912347736246552
t1774,3.42169770183313,-0.0,-0.0,3.42169770183313
t1775,-0.0,-0.0,-0.0,0.0
t1776,-0.0,-0.0,-0.0,0.0
t1777,-0.0,-0.0,-0.0,0.0
t1778,-0.0,-0.0,-0.0,0.0
t1779,-0.0,-0.0,-0.0,0.0
t1780,-0.0,-0.0,-0.0,0.0
t1781,-0.0,-0.0,-0.0,0.0
t1782,-0.0,-0.0,-0.0,0.0
t1783,-0.0,-0.0,-0.0,0.0
t1784,-0.0,-0.0,-0.0,0.0
t1785,-0.0,-0.0,-0.0,0.0
t1786,-0.0,0.0,-0.0,0.0
t1787,-0.0,-0.0,-0.0,0.0
t1788,-0.0,-0.0,-0.0,0.0
t1789,-0.0,-0.0,-0.0,0.0
t1790,-0.0,-0.0,-0.0,0.0
t1791,-0.0,-0.0,-0.0,0.0
t1792,-0.0,-0.0,-0.0,0.0
t1793,-0.0,-0.0,-0.0,0.0
t1794,-0.0,-0.0,-0.0,0.0
t1795,-0.0,-0.0,-0.0,0.0
t1796,-0.0,-0.0,-0.0,0.0
t1797,-0.0,-0.0,-0.0,0.0
t1798,-0.0,-0.0,-0.0,0.0
t1799,-0.0,-0.0,-0.0,0.0
t1800,-0.0,-0.0,-0.0,0.0
t1801,-0.0,-0.0,-0.0,0.0
t1802,-0.0,-0.0,-0.0,0.0
t1803,-0.0,-0.0,-0.0,0.0
t1804,-0.0,0.0,-0.0,0.0
t1805,-0.0,-0.0,-0.0,0.0
t1806,-0.0,0.0,-0.0,0.0
t1807,-0.0,-0.0,-0.0,0.0
t1808,-0.0,-0.0,-0.0,0.0
t1809,-0.0,-0.0,-0.0,0.0
t1810,-0.0,-0.0,-0.0,0.0
t1811,-0.0,-0.0,-0.0,0.0
t1812,-0.0,-0.0,-0.0,0.0
t1813,-0.0,-0.0,-0.0,0.0
t1814,-0.0,-0.0,-0.0,0.0
t1815,-0.0,-0.0,-0.0,0.0
t1816,-0.0,-0.0,-0.0,0.0
t1817,-0.0,-0.0,-0.0,0.0
t1818,-0.0,-0.0,-0.0,0.0
t1819,-0.0,-0.0,-0.0,0.0
t1820,-0.0,-0.0,-0.0,0.0
t1821,-0.0,-0.0,-0.0,0.0
t1822,-0.0,-0.0,-0.0,0.0
t1823,-0.0,-0.0,-0.0,0.0
t1824,-0.0,-0.0,-0.0,0.0
t1825,-0.0,-0.0,-0.0,0.0
t1826,-0.0,-0.0,-0.0,0.0
t1827,-0.0,-0.0,-0.0,0.0
t1828,-0.0,-0.0,-0.0,0.0
t1829,-0.0,-0.0,-0.0,0.0
t1830,-0.0,-0.0,-0.0,0.0
t1831,-0.0,-0.0,-0.0,0.0
t1832,-0.0,-0.0,-0.0,0.0
t1833,-0.0,-0.0,-0.0,0.0
t1834,-0.0,-0.0,-0.0,0.0
t1835,-0.0,-0.0,-0.0,0.0
t1836,-0.0,-0.0,-0.0,0.0
t1837,-0.0,-0.0,-0.0,0.0
t1838,-0.0,-0.0,-0.0,0.0
t1839,-0.0,-0.0,-0.0,0.0
t1840,-0.0,-0.0,-0.0,0.0
t1841,-0.0,-0.0,-0.0,0.0
t1842,0.0,-0.0,-0.0,0.0
t1843,-0.0,-0.0,-0.0,0.0
t1844,-0.0,-0.0,-0.0,0.0
t1845,-0.0,-0.0,-0.0,0.0
t1846,-0.0,-0.0,-0.0,0.0
t1847,-0.0,-0.0,-0.0,0.0
t1848,-0.0,-0.0,-0.0,0.0
